,attack_type
54590,anomaly
54591,normal
54592,normal
54593,normal
54594,anomaly
54595,anomaly
54596,anomaly
54597,normal
54598,normal
54599,normal
54600,anomaly
54601,normal
54602,normal
54603,anomaly
54604,anomaly
54605,anomaly
54606,normal
54607,anomaly
54608,normal
54609,anomaly
54610,anomaly
54611,anomaly
54612,anomaly
54613,anomaly
54614,anomaly
54615,normal
54616,normal
54617,normal
54618,normal
54619,normal
54620,anomaly
54621,normal
54622,normal
54623,normal
54624,normal
54625,normal
54626,normal
54627,normal
54628,anomaly
54629,normal
54630,anomaly
54631,anomaly
54632,anomaly
54633,anomaly
54634,anomaly
54635,anomaly
54636,anomaly
54637,anomaly
54638,normal
54639,normal
54640,normal
54641,anomaly
54642,anomaly
54643,anomaly
54644,anomaly
54645,normal
54646,normal
54647,normal
54648,normal
54649,normal
54650,anomaly
54651,normal
54652,normal
54653,normal
54654,anomaly
54655,anomaly
54656,anomaly
54657,anomaly
54658,anomaly
54659,anomaly
54660,normal
54661,normal
54662,normal
54663,anomaly
54664,anomaly
54665,normal
54666,normal
54667,normal
54668,normal
54669,anomaly
54670,anomaly
54671,normal
54672,normal
54673,anomaly
54674,anomaly
54675,normal
54676,normal
54677,normal
54678,anomaly
54679,normal
54680,normal
54681,normal
54682,anomaly
54683,anomaly
54684,normal
54685,normal
54686,anomaly
54687,anomaly
54688,normal
54689,anomaly
54690,normal
54691,normal
54692,normal
54693,normal
54694,anomaly
54695,normal
54696,anomaly
54697,anomaly
54698,normal
54699,anomaly
54700,normal
54701,normal
54702,anomaly
54703,normal
54704,normal
54705,anomaly
54706,anomaly
54707,anomaly
54708,anomaly
54709,normal
54710,normal
54711,anomaly
54712,anomaly
54713,anomaly
54714,normal
54715,normal
54716,anomaly
54717,normal
54718,normal
54719,normal
54720,anomaly
54721,anomaly
54722,anomaly
54723,normal
54724,anomaly
54725,normal
54726,normal
54727,anomaly
54728,anomaly
54729,normal
54730,normal
54731,normal
54732,normal
54733,anomaly
54734,normal
54735,anomaly
54736,normal
54737,anomaly
54738,normal
54739,normal
54740,normal
54741,anomaly
54742,normal
54743,anomaly
54744,anomaly
54745,normal
54746,anomaly
54747,normal
54748,anomaly
54749,normal
54750,anomaly
54751,anomaly
54752,normal
54753,anomaly
54754,anomaly
54755,normal
54756,anomaly
54757,normal
54758,normal
54759,normal
54760,anomaly
54761,normal
54762,normal
54763,anomaly
54764,normal
54765,normal
54766,normal
54767,anomaly
54768,normal
54769,anomaly
54770,anomaly
54771,normal
54772,normal
54773,normal
54774,anomaly
54775,normal
54776,normal
54777,anomaly
54778,anomaly
54779,normal
54780,normal
54781,normal
54782,normal
54783,normal
54784,normal
54785,anomaly
54786,normal
54787,normal
54788,anomaly
54789,normal
54790,normal
54791,normal
54792,anomaly
54793,anomaly
54794,normal
54795,anomaly
54796,normal
54797,normal
54798,anomaly
54799,anomaly
54800,anomaly
54801,anomaly
54802,normal
54803,anomaly
54804,anomaly
54805,anomaly
54806,anomaly
54807,normal
54808,anomaly
54809,anomaly
54810,normal
54811,anomaly
54812,normal
54813,normal
54814,anomaly
54815,anomaly
54816,normal
54817,anomaly
54818,normal
54819,normal
54820,anomaly
54821,anomaly
54822,anomaly
54823,anomaly
54824,anomaly
54825,normal
54826,anomaly
54827,normal
54828,anomaly
54829,normal
54830,anomaly
54831,normal
54832,normal
54833,normal
54834,anomaly
54835,normal
54836,anomaly
54837,normal
54838,anomaly
54839,anomaly
54840,anomaly
54841,normal
54842,anomaly
54843,anomaly
54844,anomaly
54845,normal
54846,normal
54847,normal
54848,normal
54849,anomaly
54850,anomaly
54851,normal
54852,normal
54853,anomaly
54854,normal
54855,normal
54856,normal
54857,anomaly
54858,anomaly
54859,anomaly
54860,normal
54861,anomaly
54862,anomaly
54863,anomaly
54864,normal
54865,anomaly
54866,normal
54867,normal
54868,anomaly
54869,normal
54870,anomaly
54871,anomaly
54872,anomaly
54873,anomaly
54874,normal
54875,anomaly
54876,normal
54877,anomaly
54878,normal
54879,anomaly
54880,normal
54881,anomaly
54882,anomaly
54883,anomaly
54884,normal
54885,anomaly
54886,normal
54887,anomaly
54888,anomaly
54889,normal
54890,normal
54891,anomaly
54892,anomaly
54893,normal
54894,normal
54895,anomaly
54896,normal
54897,normal
54898,anomaly
54899,normal
54900,anomaly
54901,anomaly
54902,normal
54903,anomaly
54904,anomaly
54905,normal
54906,normal
54907,anomaly
54908,normal
54909,normal
54910,anomaly
54911,anomaly
54912,anomaly
54913,anomaly
54914,normal
54915,normal
54916,anomaly
54917,anomaly
54918,normal
54919,normal
54920,normal
54921,normal
54922,normal
54923,normal
54924,normal
54925,anomaly
54926,anomaly
54927,normal
54928,anomaly
54929,normal
54930,normal
54931,anomaly
54932,normal
54933,normal
54934,normal
54935,normal
54936,normal
54937,normal
54938,normal
54939,normal
54940,anomaly
54941,anomaly
54942,normal
54943,anomaly
54944,anomaly
54945,normal
54946,anomaly
54947,anomaly
54948,anomaly
54949,anomaly
54950,normal
54951,anomaly
54952,anomaly
54953,anomaly
54954,normal
54955,anomaly
54956,normal
54957,normal
54958,anomaly
54959,normal
54960,normal
54961,anomaly
54962,anomaly
54963,normal
54964,normal
54965,anomaly
54966,anomaly
54967,anomaly
54968,normal
54969,normal
54970,anomaly
54971,anomaly
54972,normal
54973,anomaly
54974,anomaly
54975,anomaly
54976,anomaly
54977,normal
54978,anomaly
54979,anomaly
54980,normal
54981,anomaly
54982,normal
54983,normal
54984,normal
54985,normal
54986,normal
54987,normal
54988,normal
54989,normal
54990,normal
54991,normal
54992,anomaly
54993,normal
54994,anomaly
54995,anomaly
54996,normal
54997,anomaly
54998,anomaly
54999,normal
55000,anomaly
55001,normal
55002,normal
55003,anomaly
55004,normal
55005,normal
55006,anomaly
55007,normal
55008,anomaly
55009,anomaly
55010,normal
55011,anomaly
55012,normal
55013,anomaly
55014,normal
55015,normal
55016,anomaly
55017,anomaly
55018,normal
55019,normal
55020,normal
55021,normal
55022,anomaly
55023,anomaly
55024,normal
55025,anomaly
55026,normal
55027,anomaly
55028,normal
55029,normal
55030,anomaly
55031,normal
55032,normal
55033,normal
55034,anomaly
55035,anomaly
55036,anomaly
55037,anomaly
55038,anomaly
55039,normal
55040,normal
55041,normal
55042,anomaly
55043,normal
55044,anomaly
55045,anomaly
55046,normal
55047,anomaly
55048,anomaly
55049,normal
55050,anomaly
55051,anomaly
55052,normal
55053,normal
55054,normal
55055,anomaly
55056,anomaly
55057,anomaly
55058,normal
55059,anomaly
55060,normal
55061,anomaly
55062,anomaly
55063,normal
55064,normal
55065,normal
55066,anomaly
55067,normal
55068,normal
55069,normal
55070,normal
55071,anomaly
55072,normal
55073,normal
55074,anomaly
55075,normal
55076,normal
55077,normal
55078,normal
55079,normal
55080,anomaly
55081,normal
55082,normal
55083,anomaly
55084,anomaly
55085,anomaly
55086,normal
55087,anomaly
55088,normal
55089,anomaly
55090,anomaly
55091,normal
55092,anomaly
55093,normal
55094,anomaly
55095,anomaly
55096,anomaly
55097,normal
55098,anomaly
55099,normal
55100,normal
55101,anomaly
55102,normal
55103,anomaly
55104,anomaly
55105,anomaly
55106,anomaly
55107,anomaly
55108,anomaly
55109,anomaly
55110,normal
55111,anomaly
55112,anomaly
55113,anomaly
55114,normal
55115,normal
55116,normal
55117,normal
55118,anomaly
55119,anomaly
55120,normal
55121,normal
55122,normal
55123,normal
55124,anomaly
55125,anomaly
55126,normal
55127,normal
55128,anomaly
55129,normal
55130,anomaly
55131,normal
55132,normal
55133,anomaly
55134,normal
55135,normal
55136,normal
55137,normal
55138,anomaly
55139,normal
55140,normal
55141,anomaly
55142,anomaly
55143,normal
55144,anomaly
55145,normal
55146,normal
55147,anomaly
55148,anomaly
55149,normal
55150,normal
55151,anomaly
55152,normal
55153,normal
55154,normal
55155,anomaly
55156,anomaly
55157,anomaly
55158,anomaly
55159,anomaly
55160,normal
55161,anomaly
55162,normal
55163,anomaly
55164,anomaly
55165,anomaly
55166,anomaly
55167,anomaly
55168,anomaly
55169,anomaly
55170,normal
55171,anomaly
55172,normal
55173,normal
55174,anomaly
55175,anomaly
55176,anomaly
55177,normal
55178,normal
55179,normal
55180,anomaly
55181,normal
55182,normal
55183,anomaly
55184,normal
55185,anomaly
55186,anomaly
55187,anomaly
55188,normal
55189,normal
55190,normal
55191,normal
55192,anomaly
55193,normal
55194,normal
55195,anomaly
55196,anomaly
55197,normal
55198,normal
55199,anomaly
55200,anomaly
55201,normal
55202,anomaly
55203,normal
55204,normal
55205,normal
55206,normal
55207,anomaly
55208,anomaly
55209,normal
55210,normal
55211,anomaly
55212,normal
55213,normal
55214,normal
55215,anomaly
55216,normal
55217,normal
55218,normal
55219,normal
55220,anomaly
55221,normal
55222,anomaly
55223,anomaly
55224,normal
55225,anomaly
55226,anomaly
55227,normal
55228,normal
55229,normal
55230,anomaly
55231,anomaly
55232,anomaly
55233,anomaly
55234,anomaly
55235,normal
55236,anomaly
55237,normal
55238,normal
55239,normal
55240,normal
55241,anomaly
55242,normal
55243,normal
55244,normal
55245,normal
55246,anomaly
55247,anomaly
55248,anomaly
55249,anomaly
55250,anomaly
55251,anomaly
55252,anomaly
55253,normal
55254,normal
55255,normal
55256,anomaly
55257,anomaly
55258,normal
55259,normal
55260,normal
55261,normal
55262,anomaly
55263,anomaly
55264,anomaly
55265,normal
55266,normal
55267,normal
55268,normal
55269,anomaly
55270,anomaly
55271,anomaly
55272,normal
55273,normal
55274,anomaly
55275,normal
55276,normal
55277,anomaly
55278,normal
55279,normal
55280,normal
55281,anomaly
55282,anomaly
55283,normal
55284,anomaly
55285,anomaly
55286,anomaly
55287,anomaly
55288,normal
55289,anomaly
55290,normal
55291,normal
55292,anomaly
55293,anomaly
55294,normal
55295,normal
55296,normal
55297,anomaly
55298,normal
55299,normal
55300,normal
55301,anomaly
55302,normal
55303,anomaly
55304,anomaly
55305,normal
55306,normal
55307,anomaly
55308,normal
55309,normal
55310,normal
55311,normal
55312,normal
55313,normal
55314,anomaly
55315,normal
55316,anomaly
55317,anomaly
55318,normal
55319,normal
55320,anomaly
55321,anomaly
55322,normal
55323,anomaly
55324,normal
55325,normal
55326,anomaly
55327,anomaly
55328,normal
55329,anomaly
55330,anomaly
55331,anomaly
55332,normal
55333,normal
55334,normal
55335,normal
55336,anomaly
55337,normal
55338,anomaly
55339,anomaly
55340,normal
55341,normal
55342,anomaly
55343,normal
55344,anomaly
55345,anomaly
55346,anomaly
55347,anomaly
55348,anomaly
55349,anomaly
55350,anomaly
55351,normal
55352,anomaly
55353,anomaly
55354,anomaly
55355,normal
55356,anomaly
55357,normal
55358,normal
55359,anomaly
55360,anomaly
55361,normal
55362,normal
55363,anomaly
55364,anomaly
55365,anomaly
55366,anomaly
55367,normal
55368,anomaly
55369,normal
55370,anomaly
55371,normal
55372,normal
55373,normal
55374,normal
55375,normal
55376,anomaly
55377,anomaly
55378,anomaly
55379,normal
55380,anomaly
55381,anomaly
55382,normal
55383,anomaly
55384,anomaly
55385,anomaly
55386,anomaly
55387,anomaly
55388,normal
55389,anomaly
55390,anomaly
55391,normal
55392,normal
55393,anomaly
55394,anomaly
55395,normal
55396,normal
55397,anomaly
55398,normal
55399,normal
55400,anomaly
55401,anomaly
55402,normal
55403,normal
55404,normal
55405,normal
55406,normal
55407,normal
55408,anomaly
55409,normal
55410,anomaly
55411,anomaly
55412,normal
55413,anomaly
55414,normal
55415,anomaly
55416,anomaly
55417,normal
55418,normal
55419,normal
55420,normal
55421,normal
55422,normal
55423,anomaly
55424,anomaly
55425,normal
55426,normal
55427,anomaly
55428,anomaly
55429,anomaly
55430,normal
55431,normal
55432,anomaly
55433,anomaly
55434,anomaly
55435,normal
55436,anomaly
55437,anomaly
55438,normal
55439,anomaly
55440,normal
55441,anomaly
55442,normal
55443,normal
55444,normal
55445,normal
55446,normal
55447,normal
55448,normal
55449,normal
55450,normal
55451,normal
55452,normal
55453,normal
55454,normal
55455,normal
55456,normal
55457,normal
55458,anomaly
55459,anomaly
55460,anomaly
55461,normal
55462,normal
55463,anomaly
55464,anomaly
55465,normal
55466,anomaly
55467,anomaly
55468,normal
55469,normal
55470,anomaly
55471,normal
55472,anomaly
55473,anomaly
55474,anomaly
55475,anomaly
55476,normal
55477,anomaly
55478,anomaly
55479,normal
55480,normal
55481,normal
55482,anomaly
55483,anomaly
55484,normal
55485,normal
55486,anomaly
55487,normal
55488,normal
55489,anomaly
55490,normal
55491,anomaly
55492,normal
55493,normal
55494,anomaly
55495,normal
55496,normal
55497,normal
55498,normal
55499,anomaly
55500,anomaly
55501,normal
55502,anomaly
55503,normal
55504,normal
55505,normal
55506,anomaly
55507,normal
55508,normal
55509,normal
55510,normal
55511,normal
55512,normal
55513,anomaly
55514,anomaly
55515,normal
55516,anomaly
55517,anomaly
55518,normal
55519,normal
55520,normal
55521,anomaly
55522,anomaly
55523,normal
55524,normal
55525,anomaly
55526,normal
55527,anomaly
55528,anomaly
55529,normal
55530,anomaly
55531,anomaly
55532,normal
55533,normal
55534,normal
55535,normal
55536,normal
55537,normal
55538,normal
55539,normal
55540,normal
55541,anomaly
55542,anomaly
55543,anomaly
55544,normal
55545,normal
55546,normal
55547,anomaly
55548,normal
55549,normal
55550,normal
55551,normal
55552,anomaly
55553,anomaly
55554,anomaly
55555,anomaly
55556,normal
55557,normal
55558,anomaly
55559,anomaly
55560,anomaly
55561,normal
55562,anomaly
55563,anomaly
55564,anomaly
55565,normal
55566,anomaly
55567,anomaly
55568,anomaly
55569,normal
55570,anomaly
55571,anomaly
55572,anomaly
55573,normal
55574,normal
55575,anomaly
55576,normal
55577,anomaly
55578,anomaly
55579,normal
55580,normal
55581,anomaly
55582,anomaly
55583,normal
55584,anomaly
55585,normal
55586,anomaly
55587,anomaly
55588,normal
55589,normal
55590,normal
55591,normal
55592,anomaly
55593,anomaly
55594,normal
55595,normal
55596,normal
55597,anomaly
55598,anomaly
55599,anomaly
55600,normal
55601,normal
55602,normal
55603,anomaly
55604,normal
55605,normal
55606,anomaly
55607,normal
55608,anomaly
55609,anomaly
55610,anomaly
55611,anomaly
55612,anomaly
55613,normal
55614,normal
55615,normal
55616,normal
55617,normal
55618,anomaly
55619,normal
55620,anomaly
55621,anomaly
55622,anomaly
55623,anomaly
55624,normal
55625,normal
55626,normal
55627,normal
55628,normal
55629,anomaly
55630,anomaly
55631,anomaly
55632,anomaly
55633,normal
55634,normal
55635,anomaly
55636,anomaly
55637,normal
55638,normal
55639,normal
55640,normal
55641,normal
55642,normal
55643,anomaly
55644,normal
55645,normal
55646,anomaly
55647,anomaly
55648,normal
55649,anomaly
55650,normal
55651,normal
55652,anomaly
55653,normal
55654,anomaly
55655,anomaly
55656,normal
55657,normal
55658,normal
55659,normal
55660,normal
55661,normal
55662,anomaly
55663,normal
55664,anomaly
55665,normal
55666,normal
55667,anomaly
55668,normal
55669,anomaly
55670,normal
55671,anomaly
55672,normal
55673,anomaly
55674,normal
55675,anomaly
55676,normal
55677,normal
55678,normal
55679,normal
55680,anomaly
55681,normal
55682,anomaly
55683,normal
55684,anomaly
55685,normal
55686,anomaly
55687,anomaly
55688,normal
55689,anomaly
55690,anomaly
55691,normal
55692,normal
55693,anomaly
55694,anomaly
55695,normal
55696,normal
55697,anomaly
55698,anomaly
55699,anomaly
55700,anomaly
55701,normal
55702,normal
55703,anomaly
55704,normal
55705,normal
55706,anomaly
55707,normal
55708,normal
55709,normal
55710,anomaly
55711,normal
55712,normal
55713,anomaly
55714,normal
55715,normal
55716,normal
55717,anomaly
55718,anomaly
55719,anomaly
55720,anomaly
55721,normal
55722,anomaly
55723,anomaly
55724,anomaly
55725,anomaly
55726,anomaly
55727,normal
55728,normal
55729,anomaly
55730,normal
55731,normal
55732,anomaly
55733,normal
55734,anomaly
55735,anomaly
55736,normal
55737,normal
55738,anomaly
55739,normal
55740,normal
55741,normal
55742,normal
55743,anomaly
55744,normal
55745,anomaly
55746,anomaly
55747,anomaly
55748,normal
55749,normal
55750,anomaly
55751,anomaly
55752,anomaly
55753,normal
55754,normal
55755,normal
55756,anomaly
55757,anomaly
55758,normal
55759,anomaly
55760,normal
55761,anomaly
55762,normal
55763,normal
55764,normal
55765,normal
55766,anomaly
55767,anomaly
55768,normal
55769,normal
55770,anomaly
55771,normal
55772,anomaly
55773,anomaly
55774,anomaly
55775,anomaly
55776,anomaly
55777,normal
55778,normal
55779,anomaly
55780,normal
55781,normal
55782,normal
55783,normal
55784,normal
55785,normal
55786,anomaly
55787,normal
55788,normal
55789,anomaly
55790,normal
55791,anomaly
55792,normal
55793,anomaly
55794,normal
55795,anomaly
55796,normal
55797,normal
55798,normal
55799,anomaly
55800,anomaly
55801,anomaly
55802,anomaly
55803,anomaly
55804,anomaly
55805,normal
55806,normal
55807,anomaly
55808,normal
55809,anomaly
55810,anomaly
55811,anomaly
55812,normal
55813,anomaly
55814,normal
55815,normal
55816,normal
55817,anomaly
55818,anomaly
55819,normal
55820,anomaly
55821,anomaly
55822,anomaly
55823,normal
55824,normal
55825,anomaly
55826,normal
55827,anomaly
55828,anomaly
55829,normal
55830,anomaly
55831,anomaly
55832,normal
55833,anomaly
55834,normal
55835,anomaly
55836,normal
55837,normal
55838,normal
55839,normal
55840,anomaly
55841,normal
55842,anomaly
55843,normal
55844,anomaly
55845,anomaly
55846,normal
55847,anomaly
55848,normal
55849,anomaly
55850,anomaly
55851,anomaly
55852,normal
55853,normal
55854,anomaly
55855,anomaly
55856,normal
55857,anomaly
55858,normal
55859,normal
55860,anomaly
55861,anomaly
55862,normal
55863,anomaly
55864,anomaly
55865,normal
55866,anomaly
55867,normal
55868,anomaly
55869,anomaly
55870,normal
55871,anomaly
55872,anomaly
55873,anomaly
55874,anomaly
55875,normal
55876,normal
55877,normal
55878,anomaly
55879,anomaly
55880,normal
55881,normal
55882,anomaly
55883,normal
55884,normal
55885,normal
55886,anomaly
55887,normal
55888,normal
55889,anomaly
55890,anomaly
55891,normal
55892,anomaly
55893,anomaly
55894,anomaly
55895,anomaly
55896,normal
55897,normal
55898,normal
55899,anomaly
55900,anomaly
55901,anomaly
55902,normal
55903,anomaly
55904,normal
55905,anomaly
55906,anomaly
55907,normal
55908,normal
