,duration,src_bytes,dst_bytes,count,srv_count,protocol_type,attack_type
83279,3,938,330,1,2,tcp,normal
83280,0,0,0,275,14,tcp,neptune
83281,0,294,495,42,42,tcp,normal
83282,0,12165,0,3,3,tcp,normal
83283,0,147,0,5,1,udp,normal
83284,0,0,0,103,3,tcp,neptune
83285,0,0,0,268,11,tcp,neptune
83286,0,105,147,1,1,udp,normal
83287,0,0,0,9,2,tcp,neptune
83288,0,0,0,276,19,tcp,neptune
83289,1,1191,2447,1,1,tcp,warezclient
83290,0,0,0,232,11,tcp,neptune
83291,440,414,12974,1,1,tcp,normal
83292,0,0,0,122,1,tcp,neptune
83293,0,228,274,7,13,tcp,normal
83294,0,0,0,61,1,tcp,satan
83295,0,0,0,121,8,tcp,neptune
83296,0,239,1349,4,4,tcp,normal
83297,0,0,0,114,4,tcp,neptune
83298,0,0,0,1,1,tcp,normal
83299,0,1109,0,1,1,tcp,normal
83300,0,0,0,255,2,tcp,neptune
83301,0,1032,0,511,511,icmp,smurf
83302,0,0,0,18,18,tcp,normal
83303,0,46,82,22,100,udp,normal
83304,0,229,1266,26,26,tcp,normal
83305,0,8,0,1,14,icmp,nmap
83306,0,0,0,264,9,tcp,neptune
83307,0,211,336,6,51,tcp,normal
83308,0,44,70,311,310,udp,normal
83309,0,245,0,3,2,tcp,normal
83310,0,237,607,6,8,tcp,normal
83311,0,234,894,1,2,tcp,normal
83312,0,45,134,29,32,udp,normal
83313,0,0,0,265,20,tcp,neptune
83314,0,0,0,276,8,tcp,neptune
83315,0,298,316,10,12,tcp,normal
83316,0,0,0,138,2,tcp,neptune
83317,0,0,0,1,2,tcp,normal
83318,0,0,0,120,15,tcp,neptune
83319,0,8,0,1,44,icmp,ipsweep
83320,0,287,12884,2,2,tcp,normal
83321,0,30,0,2,1,icmp,normal
83322,0,0,0,511,1,tcp,satan
83323,0,216,537,17,17,tcp,normal
83324,0,18,0,1,1,icmp,ipsweep
83325,0,0,0,275,8,tcp,neptune
83326,0,1032,0,144,144,icmp,smurf
83327,0,0,0,8,8,tcp,normal
83328,0,198,366,1,1,tcp,normal
83329,41701,1,0,2,2,tcp,portsweep
83330,0,195,2013,9,10,tcp,normal
83331,0,0,0,266,19,tcp,neptune
83332,0,153,362,1,2,tcp,normal
83333,0,226,3127,20,20,tcp,normal
83334,0,0,0,80,14,tcp,neptune
83335,0,297,616,21,40,tcp,normal
83336,0,0,0,117,6,tcp,neptune
83337,0,8,0,1,10,icmp,ipsweep
83338,0,299,5800,3,7,tcp,normal
83339,1,677,331,1,3,tcp,normal
83340,0,306,2403,6,17,tcp,normal
83341,0,0,0,1,1,tcp,normal
83342,0,285,1521,7,7,tcp,normal
83343,0,0,0,23,2,tcp,neptune
83344,0,225,446,10,10,tcp,normal
83345,1,1295,366,1,1,tcp,normal
83346,0,235,1483,1,1,tcp,normal
83347,28,1514,4152,1,1,tcp,normal
83348,0,307,835,14,56,tcp,normal
83349,0,267,617,8,8,tcp,normal
83350,0,0,0,48,5,tcp,neptune
83351,0,0,0,228,1,tcp,neptune
83352,0,200,6927,3,12,tcp,normal
83353,0,9,147,1,1,tcp,normal
83354,0,0,0,104,15,tcp,neptune
83355,2,1075,341,1,2,tcp,normal
83356,0,281,973,9,12,tcp,normal
83357,0,0,0,10,3,tcp,neptune
83358,0,299,8186,4,17,tcp,normal
83359,0,8,0,1,19,icmp,ipsweep
83360,16,1530,330,1,2,tcp,normal
83361,0,0,0,107,4,tcp,neptune
83362,0,10389,0,21,21,tcp,normal
83363,0,232,671,11,13,tcp,normal
83364,0,46,46,135,137,udp,normal
83365,0,294,642,14,32,tcp,normal
83366,0,28,0,64,64,udp,teardrop
83367,0,338,14496,10,10,tcp,normal
83368,0,251,7255,1,1,tcp,normal
83369,0,0,0,131,18,tcp,neptune
83370,0,0,0,1,1,tcp,portsweep
83371,0,43,130,74,154,udp,normal
83372,0,1032,0,227,227,icmp,smurf
83373,0,1461,389,1,1,tcp,normal
83374,0,46,76,108,110,udp,normal
83375,0,207,6286,8,13,tcp,normal
83376,0,230,2655,2,3,tcp,normal
83377,0,0,0,2,2,tcp,normal
83378,0,314,701,7,7,tcp,normal
83379,0,1449,331,1,2,tcp,normal
83380,2,880,335,2,1,tcp,normal
83381,1,3525,330,1,2,tcp,normal
83382,0,0,0,274,1,tcp,neptune
83383,0,294,15376,4,4,tcp,normal
83384,0,251,1687,11,11,tcp,normal
83385,0,357,933,12,13,tcp,normal
83386,0,45,132,22,237,udp,normal
83387,0,44,126,135,215,udp,normal
83388,0,0,0,268,6,tcp,neptune
83389,0,17,0,2,1,tcp,normal
83390,0,307,1198,3,3,tcp,normal
83391,0,0,0,28,9,tcp,neptune
83392,0,0,0,2,6,tcp,normal
83393,0,0,0,269,19,tcp,neptune
83394,0,216,399,6,6,tcp,normal
83395,0,0,0,128,7,tcp,neptune
83396,0,293,382,14,14,tcp,normal
83397,0,0,0,128,14,tcp,neptune
83398,0,321,9034,9,9,tcp,normal
83399,0,0,0,120,2,tcp,neptune
83400,0,0,0,126,24,tcp,neptune
83401,0,319,725,4,4,tcp,normal
83402,0,224,1769,4,4,tcp,normal
83403,0,0,0,220,16,tcp,neptune
83404,0,325,5077,2,2,tcp,normal
83405,0,0,0,286,14,tcp,neptune
83406,0,8,0,1,48,icmp,ipsweep
83407,0,42,70,198,198,udp,normal
83408,0,0,0,232,17,tcp,neptune
83409,0,269,4873,4,5,tcp,normal
83410,0,0,0,106,8,tcp,neptune
83411,0,227,1232,30,36,tcp,normal
83412,0,226,9284,18,45,tcp,normal
83413,0,0,0,144,19,tcp,neptune
83414,0,247,17739,16,17,tcp,normal
83415,0,209,809,7,7,tcp,normal
83416,10,1022,331,1,1,tcp,normal
83417,0,0,0,149,16,tcp,neptune
83418,0,44,130,145,145,udp,normal
83419,0,0,0,1,2,tcp,normal
83420,0,0,0,509,1,tcp,satan
83421,0,0,0,1,1,tcp,normal
83422,1,726,337,1,2,tcp,normal
83423,3920,147,105,2,2,udp,normal
83424,0,0,0,138,11,tcp,neptune
83425,0,0,0,1,1,tcp,normal
83426,0,0,0,223,1,tcp,neptune
83427,0,186,2116,19,19,tcp,normal
83428,0,0,0,120,3,tcp,neptune
83429,0,269,9317,2,2,tcp,normal
83430,0,305,2507,4,8,tcp,normal
83431,2474,147,105,1,1,udp,normal
83432,0,0,0,261,13,tcp,neptune
83433,0,0,0,282,5,tcp,neptune
83434,0,0,0,227,13,tcp,neptune
83435,2,980,330,1,2,tcp,normal
83436,0,0,0,236,1,tcp,neptune
83437,0,0,0,31,12,tcp,neptune
83438,0,45,72,158,158,udp,normal
83439,0,8,0,1,40,icmp,nmap
83440,0,193,296,13,14,tcp,normal
83441,0,0,0,260,11,tcp,neptune
83442,0,205,10500,27,27,tcp,normal
83443,0,0,0,199,1,tcp,neptune
83444,0,44,120,113,114,udp,normal
83445,0,0,0,24,13,tcp,neptune
83446,0,235,458,8,8,tcp,normal
83447,0,243,5083,6,7,tcp,normal
83448,0,228,608,9,9,tcp,normal
83449,0,18,0,1,1,icmp,ipsweep
83450,0,0,0,190,18,tcp,neptune
83451,0,0,0,212,6,tcp,neptune
83452,0,147,0,5,1,udp,normal
83453,13841,9935,24603,1,1,tcp,normal
83454,1,920,338,1,2,tcp,normal
83455,0,0,0,138,15,tcp,neptune
83456,0,285,1361,21,21,tcp,normal
83457,0,224,1214,9,10,tcp,normal
83458,0,362,326,5,5,tcp,normal
83459,0,78,0,38,1,icmp,normal
83460,0,14,41,1,1,tcp,normal
83461,0,0,0,107,2,tcp,neptune
83462,0,320,3936,22,25,tcp,normal
83463,0,0,0,181,2,tcp,neptune
83464,0,0,0,263,16,tcp,neptune
83465,0,0,0,10,4,tcp,neptune
83466,2,0,0,409,2,tcp,portsweep
83467,0,0,0,184,12,tcp,neptune
83468,0,0,0,258,8,tcp,neptune
83469,0,369,21108,3,3,tcp,normal
83470,0,44,69,138,140,udp,normal
83471,0,8,0,1,14,icmp,nmap
83472,0,0,0,66,4,tcp,neptune
83473,0,0,0,1,1,tcp,normal
83474,0,0,0,94,2,tcp,neptune
83475,0,2753,333,1,2,tcp,normal
83476,0,232,9598,1,2,tcp,normal
83477,0,0,0,69,16,tcp,neptune
83478,0,0,0,18,18,tcp,neptune
83479,0,0,0,140,11,tcp,neptune
83480,0,54540,8314,2,2,tcp,back
83481,0,0,0,103,1,tcp,neptune
83482,0,32,0,1,2,udp,normal
83483,0,44,44,120,120,udp,normal
83484,0,338,255,22,48,tcp,normal
83485,0,193,1639,37,37,tcp,normal
83486,0,0,0,104,6,tcp,neptune
83487,0,1268,2451,1,1,tcp,warezclient
83488,4,832,0,1,1,tcp,warezclient
83489,36570,1,0,2,2,tcp,portsweep
83490,0,241,4570,24,24,tcp,normal
83491,0,192,0,2,2,tcp,normal
83492,0,155,307,1,1,tcp,normal
83493,0,105,147,1,1,udp,normal
83494,0,0,0,125,4,tcp,neptune
83495,1,0,0,100,3,tcp,portsweep
83496,0,0,0,511,1,tcp,satan
83497,0,0,0,247,1,tcp,neptune
83498,0,734,327,1,1,tcp,normal
83499,0,42,42,275,276,udp,normal
83500,0,0,0,276,9,tcp,neptune
83501,0,491,0,2,2,tcp,normal
83502,3,2111,339,1,1,tcp,normal
83503,0,0,0,113,8,tcp,neptune
83504,0,0,0,36,7,tcp,neptune
83505,0,12,0,1,1,tcp,normal
83506,0,0,0,132,1,tcp,satan
83507,0,298,3587,3,3,tcp,normal
83508,0,261,30262,1,3,tcp,normal
83509,0,298,5966,21,22,tcp,normal
83510,3,105,147,2,2,udp,normal
83511,2,733,330,1,4,tcp,normal
83512,3,0,0,1,1,tcp,portsweep
83513,0,233,2226,45,45,tcp,normal
83514,0,0,0,137,19,tcp,neptune
83515,0,0,0,247,8,tcp,neptune
83516,0,285,1691,13,13,tcp,normal
83517,0,0,0,4,3,tcp,neptune
83518,0,0,0,298,25,tcp,neptune
83519,0,1,0,14,10,udp,satan
83520,0,243,317,9,9,tcp,normal
83521,0,193,4981,15,15,tcp,normal
83522,0,306,2507,6,6,tcp,normal
83523,0,8,0,1,13,icmp,ipsweep
83524,0,516,4,349,349,udp,normal
83525,0,341,2830,4,4,tcp,normal
83526,0,520,0,426,426,icmp,smurf
83527,0,0,0,38,14,tcp,neptune
83528,0,235,261,13,13,tcp,normal
83529,0,195,2946,7,7,tcp,normal
83530,0,0,0,139,11,tcp,neptune
83531,0,0,0,1,1,tcp,portsweep
83532,0,0,0,109,6,tcp,neptune
83533,0,0,0,262,12,tcp,neptune
83534,0,209,0,1,1,tcp,normal
83535,0,29,0,1,2,udp,normal
83536,0,0,0,111,10,tcp,neptune
83537,0,0,0,210,17,tcp,neptune
83538,0,222,5729,13,16,tcp,normal
83539,0,33,88,1,5,udp,normal
83540,0,893,332,1,1,tcp,normal
83541,0,8,0,1,18,icmp,ipsweep
83542,0,0,0,238,17,tcp,neptune
83543,0,175337,0,1,1,tcp,normal
83544,0,304,2239,4,5,tcp,normal
83545,0,0,0,202,16,tcp,neptune
83546,0,414,1286,1,1,tcp,normal
83547,0,0,0,111,10,tcp,neptune
83548,0,277,1533,4,4,tcp,normal
83549,0,323,935,8,8,tcp,normal
83550,0,520,0,48,48,icmp,smurf
83551,20,222,753,1,1,tcp,normal
83552,0,0,0,179,5,tcp,neptune
83553,0,0,0,281,13,tcp,neptune
83554,0,0,0,105,3,tcp,neptune
83555,0,0,0,239,14,tcp,neptune
83556,0,239,2265,17,17,tcp,normal
83557,0,366,1861,5,13,tcp,normal
83558,0,905,329,1,1,tcp,normal
83559,31,1000,3074,1,1,tcp,normal
83560,0,0,0,132,15,tcp,neptune
83561,0,298,567,15,15,tcp,normal
83562,0,0,0,258,13,tcp,neptune
83563,0,91,0,5,5,udp,normal
83564,0,0,0,121,1,tcp,portsweep
83565,0,0,0,6,4,tcp,neptune
83566,2,2373,375,1,2,tcp,normal
83567,0,314,315,3,3,tcp,normal
83568,0,0,0,134,3,tcp,neptune
83569,0,54540,8314,5,7,tcp,back
83570,0,0,0,260,16,tcp,neptune
83571,0,233,2625,4,4,tcp,normal
83572,0,0,0,110,20,tcp,neptune
83573,0,312,115,1,1,tcp,normal
83574,0,0,0,142,17,tcp,neptune
83575,0,1719,331,1,1,tcp,normal
83576,0,0,0,241,3,tcp,neptune
83577,0,0,0,144,8,tcp,neptune
83578,0,155,623,7,7,tcp,normal
83579,0,201,633,1,1,tcp,normal
83580,0,18,0,1,1,icmp,ipsweep
83581,0,0,0,269,8,tcp,neptune
83582,0,0,0,13,5,tcp,neptune
83583,0,501760,0,2,2,tcp,normal
83584,0,211,4046,3,3,tcp,normal
83585,0,233,5887,6,6,tcp,normal
83586,28,309,1054,1,1,tcp,normal
83587,0,44,44,84,164,udp,normal
83588,0,1032,0,229,229,icmp,smurf
83589,0,0,0,182,5,tcp,neptune
83590,0,146,0,2,1,udp,normal
83591,0,28,0,84,84,udp,teardrop
83592,0,0,0,242,5,tcp,neptune
83593,0,0,0,1,1,tcp,normal
83594,0,0,0,193,2,tcp,neptune
83595,0,0,0,207,4,tcp,neptune
83596,0,2473,331,1,1,tcp,normal
83597,0,268,370,12,12,tcp,normal
83598,0,0,0,177,3,tcp,neptune
83599,0,8,0,1,25,icmp,ipsweep
83600,0,0,0,122,10,tcp,neptune
83601,0,0,0,2,161,tcp,imap
83602,0,0,0,1,1,tcp,nmap
83603,4,986,379,1,3,tcp,normal
83604,0,0,0,292,17,tcp,neptune
83605,0,208,9531,1,1,tcp,normal
83606,0,215,0,1,1,udp,nmap
83607,28,1083,3081,1,1,tcp,normal
83608,0,303,794,22,22,tcp,normal
83609,0,0,0,133,10,tcp,neptune
83610,0,61298,0,9,9,tcp,normal
83611,0,0,0,17,4,tcp,neptune
83612,0,0,0,230,15,tcp,neptune
83613,0,0,0,14,5,tcp,neptune
83614,0,59,0,18,1,tcp,normal
83615,0,131,45,38,38,udp,normal
83616,0,0,0,13,3,tcp,neptune
83617,0,14052,0,5,5,tcp,normal
83618,0,0,0,103,3,tcp,neptune
83619,0,303,831,10,10,tcp,normal
83620,0,279,3869,5,5,tcp,normal
83621,0,325,1795,5,5,tcp,normal
83622,0,293,278,17,22,tcp,normal
83623,0,0,0,202,6,tcp,neptune
83624,0,212,2205,4,4,tcp,normal
83625,1,1227,2449,1,1,tcp,warezclient
83626,0,136,43,279,278,udp,normal
83627,0,0,0,1,1,tcp,neptune
83628,0,642,281,2,1,tcp,normal
83629,0,105,146,1,1,udp,normal
83630,0,1574,385,1,3,tcp,normal
83631,0,217,264,16,52,tcp,normal
83632,0,152,9551,5,16,tcp,normal
83633,0,34,0,1,2,udp,normal
83634,0,105,147,7,1,udp,normal
83635,0,0,0,255,14,tcp,neptune
83636,0,8,0,1,37,icmp,ipsweep
83637,0,1032,0,511,511,icmp,smurf
83638,2,2194619,0,2,2,tcp,normal
83639,0,0,0,196,8,tcp,neptune
83640,0,8,0,1,41,icmp,ipsweep
83641,0,270,405,1,1,tcp,normal
83642,0,239,3648,2,2,tcp,normal
83643,11,1225,339,1,1,tcp,normal
83644,0,0,0,1,2,tcp,normal
83645,0,1,0,111,101,udp,satan
83646,0,324,453,14,14,tcp,normal
83647,30518,1,0,2,2,tcp,portsweep
83648,0,246,7498,1,3,tcp,normal
83649,0,0,0,107,15,tcp,neptune
83650,0,0,0,97,4,tcp,neptune
83651,5070,1,0,2,2,tcp,portsweep
83652,0,45,128,57,125,udp,normal
83653,0,0,0,159,1,tcp,neptune
83654,0,45,138,68,148,udp,normal
83655,0,0,0,107,12,tcp,neptune
83656,0,46,71,167,169,udp,normal
83657,0,232,1347,1,1,tcp,normal
83658,0,0,0,189,4,tcp,neptune
83659,0,0,0,255,10,tcp,neptune
83660,3,2194619,0,2,2,tcp,normal
83661,0,325,1366,31,58,tcp,normal
83662,0,352,6207,7,7,tcp,normal
83663,1,832,278,1,2,tcp,normal
83664,0,253,994,12,12,tcp,normal
83665,0,0,0,204,3,tcp,neptune
83666,0,44,44,126,128,udp,normal
83667,0,285,6210,3,4,tcp,normal
83668,0,332,484,5,5,tcp,normal
83669,0,290,6396,6,6,tcp,normal
83670,0,208,20290,1,1,tcp,normal
83671,0,257,572,7,8,tcp,normal
83672,0,242,5280,4,4,tcp,normal
83673,0,383,0,3,2,tcp,normal
83674,0,255,7782,8,8,tcp,normal
83675,0,0,0,246,1,tcp,neptune
83676,0,0,0,7,2,tcp,neptune
83677,0,196,16493,1,1,tcp,normal
83678,0,46,117,2,4,udp,normal
83679,0,0,0,47,10,tcp,neptune
83680,0,984,386,1,1,tcp,normal
83681,0,307,1215,7,7,tcp,normal
83682,0,0,0,258,15,tcp,neptune
83683,0,1032,0,511,511,icmp,smurf
83684,0,0,0,1,1,tcp,normal
83685,0,0,0,124,2,tcp,neptune
83686,0,0,0,234,2,tcp,neptune
83687,0,345,6052,9,9,tcp,normal
83688,0,0,0,1,1,tcp,normal
83689,1,1672,365,1,4,tcp,normal
83690,0,88382,0,14,14,tcp,normal
83691,0,0,0,17,4,tcp,neptune
83692,0,216,13202,34,34,tcp,normal
83693,0,0,0,286,24,tcp,neptune
83694,0,216,276,16,16,tcp,normal
83695,0,305,260,2,19,tcp,normal
83696,0,146,0,5,1,udp,normal
83697,0,0,0,208,3,tcp,neptune
83698,0,44,44,199,199,udp,normal
83699,0,0,0,141,19,tcp,neptune
83700,26568,1,0,2,2,tcp,portsweep
83701,0,0,0,297,20,tcp,neptune
83702,0,221,849,15,22,tcp,normal
83703,0,232,654,3,3,tcp,normal
83704,0,334,0,2,2,tcp,warezclient
83705,0,0,0,134,13,tcp,neptune
83706,0,272,872,7,27,tcp,normal
83707,0,319,2227,1,40,tcp,normal
83708,0,237,799,18,18,tcp,normal
83709,0,0,0,294,19,tcp,neptune
83710,0,249,3930,1,1,tcp,normal
83711,27,1498,4152,1,1,tcp,normal
83712,0,0,0,266,19,tcp,neptune
83713,0,0,0,238,3,tcp,neptune
83714,0,0,0,172,6,tcp,neptune
83715,7456,1044,7736,1,1,tcp,normal
83716,0,348,1805,3,4,tcp,normal
83717,0,0,0,269,2,tcp,neptune
83718,0,286,6979,7,7,tcp,normal
83719,0,310,11593,5,5,tcp,normal
83720,0,44,115,1,2,udp,normal
83721,0,333,1185,3,3,tcp,normal
83722,0,43,132,117,183,udp,normal
83723,0,42,42,9,13,udp,normal
83724,0,44,130,79,159,udp,normal
83725,0,0,0,102,1,tcp,neptune
83726,0,0,0,272,1,tcp,neptune
83727,0,223,285,17,31,tcp,normal
83728,0,0,0,132,14,tcp,neptune
83729,0,10,39,1,1,tcp,normal
83730,0,0,0,24,4,tcp,neptune
83731,0,0,0,1,1,tcp,normal
83732,3,756,331,1,2,tcp,normal
83733,0,0,0,198,17,tcp,neptune
83734,0,1032,0,509,509,icmp,smurf
83735,0,2881,0,5,5,tcp,normal
83736,0,0,0,107,8,tcp,neptune
83737,0,0,0,238,20,tcp,neptune
83738,0,300,2507,5,5,tcp,normal
83739,0,336,2128,16,17,tcp,normal
83740,0,0,0,100,5,tcp,neptune
83741,0,0,0,143,10,tcp,neptune
83742,0,0,0,277,10,tcp,neptune
83743,0,0,0,126,2,tcp,neptune
83744,0,0,0,139,7,tcp,neptune
83745,0,0,0,300,20,tcp,neptune
83746,0,174,11889,6,7,tcp,normal
83747,0,299,1912,10,11,tcp,normal
83748,0,307,480,9,9,tcp,normal
83749,2,1333,370,1,2,tcp,normal
83750,0,0,0,123,10,tcp,neptune
83751,0,216,3189,17,17,tcp,normal
83752,0,0,0,277,12,tcp,neptune
83753,0,1288,370,1,1,tcp,normal
83754,0,224,803,13,13,tcp,normal
83755,0,54540,8314,2,3,tcp,back
83756,0,8,0,1,47,icmp,ipsweep
83757,0,346,2799,11,11,tcp,normal
83758,0,0,0,268,2,tcp,neptune
83759,0,0,0,284,20,tcp,neptune
83760,0,0,0,7,7,tcp,neptune
83761,0,281,757,1,1,tcp,normal
83762,0,0,0,96,19,tcp,neptune
83763,0,45,73,146,146,udp,normal
83764,2129,147,105,5,1,udp,normal
83765,0,301,2605,37,37,tcp,normal
83766,0,1,0,2,2,udp,satan
83767,0,71,0,2,1,tcp,normal
83768,0,211,306,4,27,tcp,normal
83769,2703,147,105,4,2,udp,normal
83770,0,0,0,25,3,tcp,neptune
83771,0,307,1380,3,3,tcp,normal
83772,0,0,0,267,5,tcp,neptune
83773,0,249,142716,1,1,tcp,normal
83774,0,0,0,90,4,tcp,neptune
83775,0,0,0,65,19,tcp,neptune
83776,0,0,0,278,8,tcp,neptune
83777,204,87,30,1,1,udp,normal
83778,0,29,0,2,1,tcp,normal
83779,0,1532,338,1,1,tcp,normal
83780,0,54540,8314,4,4,tcp,back
83781,0,54540,8314,3,3,tcp,back
83782,0,0,0,1,1,tcp,nmap
83783,0,308,1821,2,2,tcp,normal
83784,0,0,0,79,20,tcp,neptune
83785,0,0,0,93,6,tcp,neptune
83786,0,202,302,5,5,tcp,normal
83787,0,246,6801,18,19,tcp,normal
83788,0,0,0,140,11,tcp,neptune
83789,0,220,5860,1,16,tcp,normal
83790,0,0,0,127,4,tcp,neptune
83791,0,1022,329,1,2,tcp,normal
83792,0,0,0,128,2,tcp,neptune
83793,0,322,405,25,27,tcp,normal
83794,0,0,0,125,12,tcp,neptune
83795,0,0,0,278,25,tcp,neptune
83796,0,181,0,3,2,icmp,normal
83797,0,0,0,227,3,tcp,neptune
83798,0,3308,329,1,1,tcp,normal
83799,0,1,0,157,147,udp,satan
83800,0,0,0,145,16,tcp,neptune
83801,0,0,0,1,1,tcp,normal
83802,0,0,0,1,1,tcp,normal
83803,0,0,0,511,1,tcp,satan
83804,0,30,0,1,1,tcp,warezclient
83805,0,0,0,242,14,tcp,neptune
83806,0,45,76,168,168,udp,normal
83807,0,0,0,61,14,tcp,neptune
83808,0,0,0,511,1,tcp,satan
83809,0,45,111,70,150,udp,normal
83810,0,294,1120,6,6,tcp,normal
83811,0,0,0,133,20,tcp,neptune
83812,0,1032,0,511,511,icmp,smurf
83813,0,45,134,81,161,udp,normal
83814,0,294,10131,19,19,tcp,normal
83815,0,315,1705,34,38,tcp,normal
83816,0,1032,0,466,466,icmp,smurf
83817,0,192,0,2,2,tcp,normal
83818,0,215,0,1,1,udp,nmap
83819,0,46,126,69,149,udp,normal
83820,0,1003,386,1,1,tcp,normal
83821,0,0,0,1,2,tcp,normal
83822,0,0,0,106,5,tcp,neptune
83823,0,270,28218,1,1,tcp,normal
83824,0,0,0,77,18,tcp,neptune
83825,0,12,318,1,1,tcp,normal
83826,0,0,0,349,1,tcp,satan
83827,0,0,0,284,21,tcp,neptune
83828,8515,1,0,2,2,tcp,portsweep
83829,0,8,0,1,1,tcp,normal
83830,0,293,691,25,25,tcp,normal
83831,0,0,0,2,2,tcp,neptune
83832,0,0,0,200,2,tcp,neptune
83833,0,231,2222,18,18,tcp,normal
83834,0,0,0,1,1,tcp,nmap
83835,0,33,0,1,2,udp,normal
83836,0,0,0,1,1,tcp,normal
83837,0,0,0,142,13,tcp,neptune
83838,0,9,366,1,1,tcp,normal
83839,0,0,0,206,18,tcp,neptune
83840,0,208,755,1,1,tcp,normal
83841,0,30,0,2,1,icmp,normal
83842,0,222,575,8,16,tcp,normal
83843,0,326,1011,5,5,tcp,normal
83844,0,229,391,5,5,tcp,normal
83845,2,724,328,1,2,tcp,normal
83846,0,215,421,15,31,tcp,normal
83847,0,0,0,279,16,tcp,neptune
83848,0,451,4308,12,12,tcp,normal
83849,0,46,119,276,277,udp,normal
83850,0,306,891,2,4,tcp,normal
83851,0,0,0,258,8,tcp,neptune
83852,0,237,1228,2,2,tcp,normal
83853,1,1184,2445,1,1,tcp,warezclient
83854,2,1114,368,1,1,tcp,normal
83855,0,0,0,191,15,tcp,neptune
83856,0,0,0,1,2,tcp,normal
83857,0,0,0,132,23,tcp,neptune
83858,0,242,575,22,22,tcp,normal
83859,0,0,0,201,1,tcp,neptune
83860,0,45,138,132,212,udp,normal
83861,0,0,0,220,18,tcp,neptune
83862,0,30,0,1,2,udp,normal
83863,0,0,0,68,5,tcp,neptune
83864,0,0,0,237,25,tcp,neptune
83865,0,43,112,194,193,udp,normal
83866,0,0,0,1,1,tcp,normal
83867,0,0,0,1,1,tcp,normal
83868,0,237,666,5,5,tcp,normal
83869,0,0,0,1,1,tcp,normal
83870,0,501760,0,1,1,tcp,normal
83871,0,854,0,6,6,tcp,normal
83872,0,293,709,14,14,tcp,normal
83873,0,0,0,213,15,tcp,neptune
83874,0,854,0,5,5,tcp,normal
83875,0,188,4868,2,2,tcp,normal
83876,0,44,70,134,139,udp,normal
83877,0,44,125,79,159,udp,normal
83878,4,1849,332,1,2,tcp,normal
83879,0,42,42,12,25,udp,normal
83880,0,296,1044,5,5,tcp,normal
83881,0,666,337,1,1,tcp,normal
83882,0,333,517,40,43,tcp,normal
83883,0,0,0,125,6,tcp,neptune
83884,0,210,8539,4,4,tcp,normal
83885,0,0,0,117,6,tcp,neptune
83886,0,0,0,208,2,tcp,neptune
83887,0,0,0,1,1,tcp,normal
83888,0,172,15514,5,5,tcp,normal
83889,0,1233,330,1,1,tcp,normal
83890,0,520,0,422,422,icmp,smurf
83891,0,292,482,9,24,tcp,normal
83892,27,1479,4152,1,1,tcp,normal
83893,0,192,0,1,1,tcp,normal
83894,0,295,415,9,9,tcp,normal
83895,0,147,0,3,1,udp,normal
83896,0,0,0,171,1,tcp,neptune
83897,12715,146,105,4,2,udp,normal
83898,0,749,0,3,3,tcp,normal
83899,0,202,446,16,16,tcp,normal
83900,0,0,0,9,9,tcp,neptune
83901,0,0,0,262,19,tcp,neptune
83902,0,43,74,71,151,udp,normal
83903,0,321,1448,2,2,tcp,normal
83904,0,0,0,100,1,tcp,satan
83905,0,242,2164,22,23,tcp,normal
83906,0,43,69,64,144,udp,normal
83907,0,0,0,117,9,tcp,neptune
83908,0,0,0,414,1,tcp,portsweep
83909,6,1293,327,4,4,tcp,normal
83910,0,238,777,1,1,tcp,normal
83911,0,314,27264,3,47,tcp,normal
83912,0,296,1415,11,11,tcp,normal
83913,0,0,0,281,19,tcp,neptune
83914,0,0,0,203,1,tcp,neptune
83915,0,0,0,18,18,tcp,neptune
83916,0,516,4,253,253,udp,normal
83917,0,8,0,1,18,icmp,ipsweep
83918,1,878,327,1,1,tcp,normal
83919,0,28,0,31,31,udp,teardrop
83920,0,43,109,65,280,udp,normal
83921,0,45,73,277,277,udp,normal
83922,0,0,0,107,25,tcp,neptune
83923,0,334,0,1,1,tcp,warezclient
83924,0,0,0,127,1,tcp,neptune
83925,0,8,0,1,38,icmp,ipsweep
83926,0,54540,8314,12,12,tcp,back
83927,0,100,0,2,2,udp,nmap
83928,0,6163,398,1,1,tcp,normal
83929,0,292,425,1,14,tcp,normal
83930,0,0,0,139,3,tcp,neptune
83931,0,0,0,228,8,tcp,neptune
83932,0,0,0,1,1,tcp,normal
83933,0,0,0,125,15,tcp,neptune
83934,0,91,0,1,1,udp,normal
83935,0,331,4823,20,29,tcp,normal
83936,0,0,0,116,22,tcp,neptune
83937,0,8,0,1,23,icmp,ipsweep
83938,0,0,0,193,1,tcp,neptune
83939,0,45,44,9,12,udp,normal
83940,2429,146,105,1,1,udp,normal
83941,0,8,0,1,51,icmp,ipsweep
83942,0,344,20440,5,5,tcp,normal
83943,0,45,134,74,154,udp,normal
83944,0,216,7408,19,75,tcp,normal
83945,0,0,0,112,5,tcp,neptune
83946,0,1,0,4,4,udp,satan
83947,0,41,41,148,228,udp,normal
83948,9,811,331,1,2,tcp,normal
83949,0,8,0,1,6,icmp,ipsweep
83950,0,0,0,141,11,tcp,neptune
83951,0,2537,330,1,1,tcp,normal
83952,0,0,0,1,1,tcp,ipsweep
83953,0,218,7956,1,2,tcp,normal
